x		y		z
58.2895	-138.237	193.22
58.2895	-138.237	193.22
58.2895	-138.237	193.22
29.5501	-147.041	170.425
29.5501	-147.041	170.425
29.5501	-147.041	170.425
146.39	32.8977	143.04
146.39	32.8977	143.04
146.39	32.8977	143.04
90.7653	119.388	189.133
90.7653	119.388	189.133
90.7653	119.388	189.133
119.813	90.2372	103.634
119.813	90.2372	103.634
119.813	90.2372	103.634
-21.3595	-148.489	151.628
-21.3595	-148.489	151.628
-21.3595	-148.489	151.628
51.1555	-141.057	115.281
51.1555	-141.057	115.281
51.1555	-141.057	115.281
146.741	31.3132	188.063
146.741	31.3132	188.063
146.741	31.3132	188.063
87.6971	-121.689	193.689
87.6971	-121.689	193.689
87.6971	-121.689	193.689
-137.802	-59.2037	171.268
-137.802	-59.2037	171.268
-137.802	-59.2037	171.268
-146.183	33.4795	148.186
-146.183	33.4795	148.186
-146.183	33.4795	148.186
-134.706	65.9349	154.626
-134.706	65.9349	154.626
-134.706	65.9349	154.626
-30.3842	146.907	162.962
-30.3842	146.907	162.962
-30.3842	146.907	162.962
3.24687	150.027	117.442
3.24687	150.027	117.442
3.24687	150.027	117.442
86.1029	-122.819	182.097
86.1029	-122.819	182.097
86.1029	-122.819	182.097
146.136	-34.0757	183.161
146.136	-34.0757	183.161
146.136	-34.0757	183.161
122.437	86.6559	140.465
122.437	86.6559	140.465
122.437	86.6559	140.465
-128.311	77.6992	156.468
-128.311	77.6992	156.468
-128.311	77.6992	156.468
11.5157	-149.588	155.385
11.5157	-149.588	155.385
11.5157	-149.588	155.385
109.962	101.991	194.365
109.962	101.991	194.365
109.962	101.991	194.365
-7.53547	149.867	113.319
-7.53547	149.867	113.319
-7.53547	149.867	113.319
144.477	-40.295	187.358
144.477	-40.295	187.358
144.477	-40.295	187.358
149.957	-3.13956	189.166
149.957	-3.13956	189.166
149.957	-3.13956	189.166
-7.48271	-149.793	141.83
-7.48271	-149.793	141.83
-7.48271	-149.793	141.83
143.673	43.1931	165.762
143.673	43.1931	165.762
143.673	43.1931	165.762
-124.265	84.0471	158.181
-124.265	84.0471	158.181
-124.265	84.0471	158.181
50.1341	141.427	110.773
50.1341	141.427	110.773
50.1341	141.427	110.773
-107.601	-104.486	135.393
-107.601	-104.486	135.393
-107.601	-104.486	135.393
-99.4873	112.215	147.07
-99.4873	112.215	147.07
-99.4873	112.215	147.07
59.5658	-137.623	131.746
59.5658	-137.623	131.746
59.5658	-137.623	131.746
-37.418	145.314	116.169
-37.418	145.314	116.169
-37.418	145.314	116.169
0.890614	-149.993	103.879
0.890614	-149.993	103.879
0.890614	-149.993	103.879
-108.654	-103.434	173.359
-108.654	-103.434	173.359
-108.654	-103.434	173.359
-38.6708	144.962	134.057
-38.6708	144.962	134.057
-38.6708	144.962	134.057
-61.6423	136.761	183.468
-61.6423	136.761	183.468
-61.6423	136.761	183.468
-3.57055	-149.934	190.704
-3.57055	-149.934	190.704
-3.57055	-149.934	190.704
85.6249	123.162	168.912
85.6249	123.162	168.912
85.6249	123.162	168.912
-60.8276	137.07	167.872
-60.8276	137.07	167.872
-60.8276	137.07	167.872
90.3527	-119.745	140.899
90.3527	-119.745	140.899
90.3527	-119.745	140.899
-97.553	113.917	139.456
-97.553	113.917	139.456
-97.553	113.917	139.456
123.116	-85.6528	130.498
123.116	-85.6528	130.498
123.116	-85.6528	130.498
-105.388	106.667	111.288
-105.388	106.667	111.288
-105.388	106.667	111.288
-11.9551	-149.573	130.06
-11.9551	-149.573	130.06
-11.9551	-149.573	130.06
98.6356	-112.958	177.316
98.6356	-112.958	177.316
98.6356	-112.958	177.316
74.5394	130.217	173.938
74.5394	130.217	173.938
74.5394	130.217	173.938
-144.325	-40.8891	130.211
-144.325	-40.8891	130.211
-144.325	-40.8891	130.211
-37.165	145.334	179.996
-37.165	145.334	179.996
-37.165	145.334	179.996
109.805	102.205	137.811
109.805	102.205	137.811
109.805	102.205	137.811
-43.8537	-143.46	127.703
-43.8537	-143.46	127.703
-43.8537	-143.46	127.703
-46.5145	-142.589	172.058
-46.5145	-142.589	172.058
-46.5145	-142.589	172.058
-84.961	-123.65	111.889
-84.961	-123.65	111.889
-84.961	-123.65	111.889
92.5056	-118.059	169.292
92.5056	-118.059	169.292
92.5056	-118.059	169.292
-137.618	59.5333	134.326
-137.618	59.5333	134.326
-137.618	59.5333	134.326
-127.441	79.1319	181.557
-127.441	79.1319	181.557
-127.441	79.1319	181.557
-56.6427	138.954	123.589
-56.6427	138.954	123.589
-56.6427	138.954	123.589
-81.7462	-125.775	173.355
-81.7462	-125.775	173.355
-81.7462	-125.775	173.355
146.771	30.8804	140.957
146.771	30.8804	140.957
146.771	30.8804	140.957
64.7772	135.303	104.073
64.7772	135.303	104.073
64.7772	135.303	104.073
-38.9576	-144.837	146.359
-38.9576	-144.837	146.359
-38.9576	-144.837	146.359
97.0851	-114.282	182.726
97.0851	-114.282	182.726
97.0851	-114.282	182.726
93.6009	117.222	168.838
93.6009	117.222	168.838
93.6009	117.222	168.838
-132.684	69.9142	196.583
-132.684	69.9142	196.583
-132.684	69.9142	196.583
73.2032	130.879	190.717
73.2032	130.879	190.717
73.2032	130.879	190.717
-131.924	71.3565	156.553
-131.924	71.3565	156.553
-131.924	71.3565	156.553
148.232	22.7594	187.778
148.232	22.7594	187.778
148.232	22.7594	187.778
144.02	-41.8982	101.686
144.02	-41.8982	101.686
144.02	-41.8982	101.686
2.70661	-149.965	161.737
2.70661	-149.965	161.737
2.70661	-149.965	161.737
71.6607	-131.813	184.189
71.6607	-131.813	184.189
71.6607	-131.813	184.189
-67.6513	-133.854	150.759
-67.6513	-133.854	150.759
-67.6513	-133.854	150.759
148.854	18.5287	198.244
148.854	18.5287	198.244
148.854	18.5287	198.244
-141.403	-50.0551	121.939
-141.403	-50.0551	121.939
-141.403	-50.0551	121.939
148.479	-21.3058	155.753
148.479	-21.3058	155.753
148.479	-21.3058	155.753
-107.863	104.333	119.011
-107.863	104.333	119.011
-107.863	104.333	119.011
-146.726	31.1397	148.404
-146.726	31.1397	148.404
-146.726	31.1397	148.404
119.152	91.0931	109.796
119.152	91.0931	109.796
119.152	91.0931	109.796
-142.303	47.2835	169.35
-142.303	47.2835	169.35
-142.303	47.2835	169.35
75.6334	129.552	111.237
75.6334	129.552	111.237
75.6334	129.552	111.237
104.266	107.845	172.913
104.266	107.845	172.913
104.266	107.845	172.913
149.362	-13.5743	121.551
149.362	-13.5743	121.551
149.362	-13.5743	121.551
133	69.313	164.07
133	69.313	164.07
133	69.313	164.07
129.19	76.2441	132.517
129.19	76.2441	132.517
129.19	76.2441	132.517
-141.857	48.7486	151.42
-141.857	48.7486	151.42
-141.857	48.7486	151.42
112.058	-99.7619	138.502
112.058	-99.7619	138.502
112.058	-99.7619	138.502
-110.343	101.641	118.87
-110.343	101.641	118.87
-110.343	101.641	118.87
84.9235	-123.65	162.604
84.9235	-123.65	162.604
84.9235	-123.65	162.604
84.1368	-124.149	164.046
84.1368	-124.149	164.046
84.1368	-124.149	164.046
-84.278	-124.028	110.822
-84.278	-124.028	110.822
-84.278	-124.028	110.822
134.988	65.4409	119.704
134.988	65.4409	119.704
134.988	65.4409	119.704
110.6	101.345	188.011
110.6	101.345	188.011
110.6	101.345	188.011
72.942	131.079	119.163
72.942	131.079	119.163
72.942	131.079	119.163
-94.2345	116.63	123.92
-94.2345	116.63	123.92
-94.2345	116.63	123.92
-148.457	-21.5999	174.491
-148.457	-21.5999	174.491
-148.457	-21.5999	174.491
-75.2604	129.775	181.48
-75.2604	129.775	181.48
-75.2604	129.775	181.48
109.499	-102.519	113.892
109.499	-102.519	113.892
109.499	-102.519	113.892
-33.7531	-146.177	166.638
-33.7531	-146.177	166.638
-33.7531	-146.177	166.638
147.175	-28.8954	131.838
147.175	-28.8954	131.838
147.175	-28.8954	131.838
146.126	-33.8455	177.674
146.126	-33.8455	177.674
146.126	-33.8455	177.674
139.243	-55.7365	168.535
139.243	-55.7365	168.535
139.243	-55.7365	168.535
148.371	-22.4427	148.664
148.371	-22.4427	148.664
148.371	-22.4427	148.664
118.476	-92.0057	133.709
118.476	-92.0057	133.709
118.476	-92.0057	133.709
58.9781	137.9	156.962
58.9781	137.9	156.962
58.9781	137.9	156.962
-51.3578	140.955	127.968
-51.3578	140.955	127.968
-51.3578	140.955	127.968
77.4765	-128.42	181.243
77.4765	-128.42	181.243
77.4765	-128.42	181.243
97.1114	-114.356	133.712
97.1114	-114.356	133.712
97.1114	-114.356	133.712
144.802	-38.9418	116.717
144.802	-38.9418	116.717
144.802	-38.9418	116.717
-46.4841	-142.639	157.068
-46.4841	-142.639	157.068
-46.4841	-142.639	157.068
106.629	-105.53	115.948
106.629	-105.53	115.948
106.629	-105.53	115.948
29.7064	-147.037	142.955
29.7064	-147.037	142.955
29.7064	-147.037	142.955
-65.4499	-134.974	138.249
-65.4499	-134.974	138.249
