x		y		z		phi		theta		r	R	pt
19.173	-46.1729	93.1554	5.11113	0.785708	23570.2	50	20000
38.6268	-92.2108	143.121	5.11325	0.785794	23570.2	100	20000
58.2024	-138.265	193.109	5.11537	0.785776	23570.2	150	20000
10.4489	-48.8696	70.4397	4.90262	0.785114	23570.2	50	20000
19.9618	-97.9911	120.438	4.90474	0.785719	23570.2	100	20000
29.5763	-147.078	170.401	4.90686	0.785738	23570.2	150	20000
48.9213	10.233	43.052	0.225479	0.784945	23570.2	50	20000
97.6119	21.4566	93.1898	0.227601	0.784274	23570.2	100	20000
146.367	32.8037	143.328	0.229725	0.784616	23570.2	150	20000
30.0241	39.9595	89.0229	0.915612	0.785528	23570.2	50	20000
60.4398	79.6285	139.032	0.917735	0.785501	23570.2	100	20000
90.7999	119.4	189.027	0.919857	0.785764	23570.2	150	20000
39.5008	30.6547	3.79436	0.635887	0.784847	23570.2	50	20000
79.6902	60.387	53.8444	0.638008	0.784962	23570.2	100	20000
119.808	90.1979	103.904	0.64013	0.784962	23570.2	150	20000
-7.14624	-49.5126	51.6603	4.5671	0.785151	23570.2	50	20000
-14.3268	-98.9529	101.661	4.56922	0.785132	23570.2	100	20000
-21.4058	-148.432	151.673	4.57134	0.785435	23570.2	150	20000
17.0627	-46.9707	15.3692	5.05743	0.785323	23570.2	50	20000
34.0343	-94.033	65.3793	5.05955	0.78556	23570.2	100	20000
51.0854	-141.003	115.334	5.06167	0.785821	23570.2	150	20000
48.708	11.3611	88.058	0.197769	0.785311	23570.2	50	20000
97.679	21.2277	138.065	0.19989	0.78529	23570.2	100	20000
146.699	31.2129	188.109	0.202013	0.785392	23570.2	150	20000
29.523	-40.3035	93.6349	5.33118	0.7852	23570.2	50	20000
58.6242	-81.0789	143.713	5.3333	0.785043	23570.2	100	20000
87.7078	-121.648	193.717	5.33542	0.784824	23570.2	150	20000
-46.0208	-19.5407	71.2431	3.54817	0.785696	23570.2	50	20000
-91.9431	-39.3712	121.222	3.55029	0.785637	23570.2	100	20000
-137.808	-59.2924	171.228	3.55242	0.785161	23570.2	150	20000
-48.6451	11.5218	48.1277	2.91903	0.785442	23570.2	50	20000
-97.4597	22.5146	98.1583	2.92116	0.785198	23570.2	100	20000
-146.291	33.4027	148.173	2.92328	0.784992	23570.2	150	20000
-45.0393	21.7361	54.7444	2.68173	0.784728	23570.2	50	20000
-89.8542	43.8727	104.808	2.68385	0.78467	23570.2	100	20000
-134.76	65.9356	154.945	2.68597	0.784107	23570.2	150	20000
-9.20834	49.1618	62.8974	1.78169	0.78534	23570.2	50	20000
-19.7286	98.0516	112.908	1.78381	0.785216	23570.2	100	20000
-30.3464	146.889	162.887	1.78593	0.785483	23570.2	150	20000
2.25217	49.8974	17.4498	1.5586	0.785582	23570.2	50	20000
2.81137	100.02	67.4932	1.56072	0.785626	23570.2	100	20000
3.2613	149.951	117.435	1.56284	0.78544	23570.2	150	20000
29.2467	-40.5008	82.0628	5.31464	0.785966	23570.2	50	20000
57.6684	-81.7499	132.086	5.31677	0.785657	23570.2	100	20000
86.103	-122.832	182.021	5.31888	0.785632	23570.2	150	20000
48.8465	-10.6913	83.1868	6.04543	0.785069	23570.2	50	20000
97.4351	-22.412	133.229	6.04755	0.785007	23570.2	100	20000
146.127	-34.048	183.225	6.04967	0.785651	23570.2	150	20000
40.871	28.8393	40.4595	0.614697	0.78553	23570.2	50	20000
81.6864	57.7171	90.4086	0.616817	0.785694	23570.2	100	20000
122.455	86.6919	140.362	0.618938	0.785665	23570.2	150	20000
-42.7338	26.0268	56.4492	2.59688	0.785082	23570.2	50	20000
-85.4787	51.8618	106.448	2.599	0.785054	23570.2	100	20000
-128.329	77.6364	156.423	2.60113	0.785843	23570.2	150	20000
2.87585	-49.9324	55.4241	4.79604	0.785324	23570.2	50	20000
7.10571	-99.7458	105.382	4.79816	0.785763	23570.2	100	20000
11.4416	-149.554	155.401	4.80028	0.785256	23570.2	150	20000
36.4113	34.2923	94.4031	0.741221	0.785274	23570.2	50	20000
73.2172	68.0534	144.351	0.743342	0.785767	23570.2	100	20000
110.062	101.995	194.402	0.745465	0.785289	23570.2	150	20000
-2.42956	49.9152	13.4037	1.62034	0.785348	23570.2	50	20000
-4.96085	99.8908	63.4556	1.62247	0.785138	23570.2	100	20000
-7.59376	149.776	113.454	1.62459	0.785274	23570.2	150	20000
47.9489	-14.1974	87.3272	6.0172	0.785404	23570.2	50	20000
96.273	-27.3088	137.284	6.01932	0.785833	23570.2	100	20000
144.525	-40.2905	187.166	6.02144	0.785891	23570.2	150	20000
50.0038	0.11001	89.024	6.24874	0.785622	23570.2	50	20000
100.003	-1.55958	139.005	6.25086	0.785711	23570.2	100	20000
149.982	-3.1225	188.994	6.25298	0.785395	23570.2	150	20000
-3.26435	-49.9106	41.8996	4.66852	0.785876	23570.2	50	20000
-5.40387	-99.8598	91.8609	4.67064	0.785676	23570.2	100	20000
-7.43762	-149.819	141.858	4.67276	0.785396	23570.2	150	20000
