x		y		z		phi		theta		r		pt
9191.74	-21704.1	256.26		5.11299	0.349086	23570.2	20000
9210.01	-21696.3	50		5.11383	0.349054	23570.2	20000
9225.81	-21689.6	50		5.11456	0.349084	23570.2	20000


4505.44	-23135.6	279.571		4.90472	0.348938	23570.2	20000
4524.06	-23132	50		4.90553	0.348885	23570.2	20000
4542.64	-23128.3	50		4.90633	0.34902	23570.2	20000


22959.4	5331.04	305.924		0.228151	0.34901	23570.2	20000
22955.6	5347.49	50		0.228867	0.349067	23570.2	20000
22951.4	5365.73	50		0.229662	0.349034	23570.2	20000


14325.2	18717.5	260.237		0.917551	0.349056	23570.2	20000
14310.4	18728.8	50		0.918343	0.34914	23570.2	20000
14296	18739.8	50		0.919111	0.349217	23570.2	20000


18917.3	14060.3	347.123		0.639167	0.34908	23570.2	20000
18907.1	14073.9	50		0.639889	0.34906	23570.2	20000
18895.2	14090	50		0.640738	0.349032	23570.2	20000


-3354.14	-23330.4	296.934		4.5696	0.349096	23570.2	20000
-3336.21	-23332.9	50		4.57037	0.349081	23570.2	20000
-3318.13	-23335.5	50		4.57114	0.349065	23570.2	20000


8040.03	-22156.6	333.914		5.06049	0.349045	23570.2	20000
8057.38	-22150.3	50		5.06127	0.349036	23570.2	20000
8074.45	-22144	50		5.06204	0.349033	23570.2	20000


23101.9	4675	260.951		0.199667	0.349133	23570.2	20000
23098	4694.29	50		0.200503	0.34901	23570.2	20000
23094.4	4712.09	50		0.201273	0.348988	23570.2	20000


13707.7	-19174.3	255.612		5.33304	0.349092	23570.2	20000
13721.3	-19164.6	50		5.33375	0.349	23570.2	20000
13736.3	-19153.8	50		5.33454	0.348907	23570.2	20000


-21628.3	-9368.58	277.362		3.55036	0.349137	23570.2	20000
-21620.5	-9386.62	50		3.55119	0.349125	23570.2	20000
-21614	-9401.55	50		3.55188	0.349142	23570.2	20000


-23001.5	5146.38	301.707		2.92148	0.349113	23570.2	20000
-23005.2	5130.07	50		2.92219	0.349129	23570.2	20000
-23009.5	5110.63	50		2.92303	0.349055	23570.2	20000


-21147	10409.7	294.597		2.68416	0.349066	23570.2	20000
-21155	10393.3	50		2.68494	0.349006	23570.2	20000
-21162.1	10378.9	50		2.68562	0.349004	23570.2	20000


-4987.51	23036.5	287.604		1.78401	0.349082	23570.2	20000
-5005.77	23032.5	50		1.7848	0.349192	23570.2	20000
-5024.74	23028.4	50		1.78563	0.349241	23570.2	20000


217.047	23569.2	334.113		1.56159	0.349172	23570.2	20000
197.433	23569.4	50		1.56242	0.349217	23570.2	20000
181.557	23569.5	50		1.56309	0.349114	23570.2	20000


13392.8	-19395.5	266.474		5.31672	0.349024	23570.2	20000
13407.3	-19385.6	50		5.31746	0.348982	23570.2	20000
13422.1	-19375.3	50		5.31823	0.348843	23570.2	20000


22917.4	-5508.95	268.858		6.04728	0.349111	23570.2	20000
22921.5	-5492.04	50		6.04802	0.349073	23570.2	20000
22925.5	-5475.03	50		6.04876	0.349061	23570.2	20000


19219.4	13644.5	309.188		0.617362	0.349055	23570.2	20000
19208.9	13659.2	50		0.61813	0.349006	23570.2	20000
19198.3	13674.1	50		0.618906	0.348942	23570.2	20000


-20190	12162.2	292.214		2.59942	0.349013	23570.2	20000
-20199.3	12146.8	50		2.60018	0.349119	23570.2	20000
-20208.1	12132.1	50		2.60091	0.349215	23570.2	20000


2027.19	-23482.9	294.998		4.7985	0.349069	23570.2	20000
2044.87	-23481.4	50		4.79925	0.349103	23570.2	20000
2063.65	-23479.7	50		4.80005	0.349059	23570.2	20000


17358	15945.4	255.611		0.743007	0.349045	23570.2	20000
17344.9	15959.6	50		0.743828	0.349026	23570.2	20000
17333.3	15972.2	50		0.744555	0.349042	23570.2	20000


-1239.88	23537.6	338.52		1.62342	0.349065	23570.2	20000
-1258.47	23536.6	50		1.62421	0.349053	23570.2	20000
-1276.74	23535.6	50		1.62499	0.348971	23570.2	20000


22753.3	-6151.56	263.277		6.01914	0.349054	23570.2	20000
22758.3	-6132.96	50		6.01996	0.349013	23570.2	20000
22762.9	-6116.1	50		6.0207	0.348981	23570.2	20000


