x		y		z		phi		theta		r		pt
1374.88	-439.365	302.387		5.97388	0.350216	1443.38	1000
1380.01	-422.96	50		5.98579	0.349901	1443.38	1000
1385.52	-404.562	50		5.99909	0.347693	1443.38	1000


-1443.19	23.3709	271.684		3.1254	0.350885	1443.38	1000
-1443.36	6.79345	50		3.13689	0.352086	1443.38	1000
-1443.34	-10.5712	50		3.14892	0.352057	1443.38	1000


510.546	-1350.07	251.675		5.07393	0.348178	1443.38	1000
527.985	-1343.34	50		5.08688	0.348239	1443.38	1000
543.835	-1337	50		5.09871	0.347268	1443.38	1000


832.241	1179.28	254.699		0.956243	0.350815	1443.38	1000
818.534	1188.84	50		0.967819	0.348552	1443.38	1000
802.026	1200.04	50		0.98164	0.348615	1443.38	1000


-1030.23	-1010.92	346.274		3.91753	0.347497	1443.38	1000
-1019.02	-1022.22	50		3.92856	0.348687	1443.38	1000
-1007.21	-1033.86	50		3.94005	0.349524	1443.38	1000


462.513	-1367.27	308.592		5.03858	0.348553	1443.38	1000
479.407	-1361.43	50		5.05096	0.348536	1443.38	1000
494.18	-1356.14	50		5.06184	0.349235	1443.38	1000


922.665	1109.97	257.191		0.877286	0.349525	1443.38	1000
908.107	1121.91	50		0.89033	0.35214	1443.38	1000
893.576	1133.51	50		0.903216	0.350578	1443.38	1000


-1315.27	-594.484	276.947		3.5661	0.351361	1443.38	1000
-1307.8	-610.723	50		3.57848	0.351647	1443.38	1000
-1300.05	-627.056	50		3.59101	0.351999	1443.38	1000


-841.437	1172.74	315.489		2.19317	0.34878	1443.38	1000
-853.842	1163.74	50		2.20379	0.347508	1443.38	1000
-868.242	1153.03	50		2.21622	0.348246	1443.38	1000


-1252.83	-716.76	348.293		3.66125	0.348511	1443.38	1000
-1242.81	-734.007	50		3.67508	0.347792	1443.38	1000
-1232.3	-751.517	50		3.68922	0.348977	1443.38	1000


383.813	1391.41	294.64		1.30164	0.350073	1443.38	1000
366.322	1396.12	50		1.31419	0.348905	1443.38	1000
350.765	1400.11	50		1.32532	0.350127	1443.38	1000


1126.75	902.086	292.753		0.675111	0.348406	1443.38	1000
1116.09	915.251	50		0.68685	0.3474	1443.38	1000
