49.6523	86.7542	124.014	1.04641
74.4803	130.21	174.137	1.04641
-48.3156	-12.7468	30.1299	3.42281
-96.3209	-26.7839	80.2676	3.42281
-144.315	-40.928	130.362	3.42281
-12.645	48.3723	80.0521	1.81429
-24.8613	96.875	129.987	1.81429
-37.177	145.339	179.904	1.81429
36.4242	34.2915	37.7313	0.742283
73.1528	68.1981	87.7443	0.742283
109.78	102.155	137.738	0.742283
-15.1253	-47.6817	27.6432	4.41775
-29.4803	-95.525	77.6293	4.41775
-43.7633	-143.496	127.703	4.41775
-15.3252	-47.6533	72.0452	4.39134
-30.9267	-95.069	122.014	4.39134
-46.4561	-142.605	172.02	4.39134
-28.5095	-41.0728	11.9194	4.10849
-56.7983	-82.3556	61.9345	4.10849
-84.9516	-123.628	111.925	4.10849
30.4693	-39.6501	69.2525	5.37782
61.4797	-78.9076	119.313	5.37782
92.5556	-118.077	169.355	5.37782
-46.2362	18.97	34.3382	2.71977
-91.8846	39.2799	84.3404	2.71977
-137.644	59.5222	134.424	2.71977
-42.3698	26.5827	81.51	2.5842
-84.8768	52.8882	131.452	2.5842
-127.459	79.1156	181.434	2.5842
-20.0913	45.8023	23.6054	1.94111
-38.33	92.3402	73.5956	1.94111
-56.6874	138.888	123.628	1.94111
-27.4865	-41.6985	73.3957	4.1351
-54.7018	-83.7759	123.46	4.1351
-81.7407	-125.776	173.372	4.1351
48.8388	10.6366	40.805	0.200111
97.7875	20.7301	90.7267	0.200111
146.769	30.9391	140.598	0.200111
20.4753	45.6049	4.02749	1.10827
42.6867	90.5132	54.047	1.10827
64.7445	135.348	103.949	1.10827
-13.6317	-48.1039	46.3771	4.4524
-26.3278	-96.4493	96.4065	4.4524
-38.9217	-144.824	146.467	4.4524
31.4833	-38.8765	82.65	5.42487
64.2619	-76.577	132.619	5.42487
97.1826	-114.28	182.631	5.42487
30.3701	39.7156	68.8858	0.882169
62.055	78.4669	118.892	0.882169
93.6202	117.239	168.813	0.882169
-44.8658	22.0754	96.5594	2.63808
-88.7576	46.0745	146.621	2.63808
-132.704	69.982	196.688	2.63808
24.6543	43.4118	90.7474	1.05956
49.0189	87.1651	140.815	1.05956
73.233	130.867	190.79	1.05956
-43.9237	23.8072	56.6866	2.64173
-87.9301	47.6598	106.742	2.64173
-131.932	71.3893	156.693	2.64173
49.5963	6.31183	87.7577	0.160278
98.9742	14.4551	137.757	0.160278
148.254	22.6903	187.765	0.160278
48.3472	-12.7752	1.63209	5.98285
96.1724	-27.4217	51.6974	5.98285
144.034	-41.9682	101.763	5.98285
0.647365	-50.0094	61.7777	4.72845
1.60964	-99.9564	111.755	4.72845
2.67908	-149.959	161.754	4.72845
23.0973	-44.3411	84.215	5.21485
47.3279	-88.1036	134.276	5.21485
71.6485	-131.81	184.321	5.21485
-23.7794	-44.0193	50.7669	4.25402
-45.7449	-88.8961	100.791	4.25402
-67.6281	-133.846	150.849	4.25402
49.7011	5.44396	98.1817	0.127707
99.2711	11.9679	148.175	0.127707
148.83	18.5973	198.23	0.127707
-47.6516	-15.2455	22.0023	3.49288
-94.5502	-32.6004	72.0292	3.49288
-141.384	-50.0449	122.039	3.49288
49.4609	-7.59042	55.7969	6.14203
98.9389	-14.4616	105.731	6.14203
148.488	-21.2357	155.686	6.14203
-35.403	35.2407	19.0849	2.37577
-71.5847	69.8074	69.1804	2.37577
-107.84	104.298	119.254	2.37577
-48.9932	10.1273	48.4015	2.92505
-97.7933	20.697	98.3692	2.92505
-146.757	31.1932	148.405	2.92505
39.4853	30.7213	9.81828	0.644755
79.344	60.8977	59.7956	0.644755
119.122	91.1457	109.693	0.644755
-47.4672	15.7595	69.3611	2.8169
-94.9132	31.5661	119.367	2.8169
-142.326	47.2499	169.322	2.8169
26.1389	42.6108	11.3156	1.04881
50.9571	86.0742	61.4044	1.04881
75.6251	129.49	111.444	1.04881
34.512	36.1612	72.9108	0.794762
69.4432	71.9809	122.802	0.794762
104.25	107.824	172.661	0.794762
49.7757	-4.54308	21.5118	6.18842
99.5359	-9.11581	71.4789	6.18842
149.357	-13.5875	121.471	6.18842
43.8842	23.9568	64.1508	0.466586
88.4794	46.5968	114.141	0.466586
133.023	69.3294	164.148	0.466586
42.6496	26.0382	32.498	0.520981
85.949	51.0703	82.5698	0.520981
129.205	76.2005	132.653	0.520981
-47.4286	15.871	51.4418	2.80296
-94.5898	32.317	101.467	2.80296
-141.899	48.7016	151.584	2.80296
37.4176	-33.2038	38.458	5.55141
74.7211	-66.4903	88.3849	5.55141
112.049	-99.6568	138.314	5.55141
-36.9028	33.7187	18.8366	2.39071
-73.5545	67.7063	68.8479	2.39071
-110.302	101.638	118.867	2.39071
27.7777	-41.5693	62.5021	5.31577
56.2989	-82.6698	112.496	5.31577
84.8893	-123.684	162.457	5.31577
28.6502	-40.9908	63.9903	5.29616
56.3431	-82.6303	114.035	5.29616
84.1009	-124.176	164.065	5.29616
-27.9452	-41.5008	10.7111	4.1086
-56.1771	-82.7188	60.6543	4.1086
-84.3339	-124.015	110.582	4.1086
44.7509	22.2712	19.6874	0.441548
89.898	43.7883	69.6891	0.441548
134.999	65.4013	119.656	0.441548
37.1775	33.4613	88.02	0.741277
73.9058	67.305	138.001	0.741277
110.639	101.297	188.085	0.741277
24.4512	43.5518	19.0333	1.06053
48.7594	87.3093	69.0793	1.06053
72.9395	131.055	119.097	1.06053
-31.8611	38.4777	23.8953	2.24104
-63.0727	77.5998	73.9763	2.24104
-94.3492	116.633	124.003	2.24104
-49.2671	-8.35699	74.5015	3.26939
-98.892	-14.8966	124.553	3.26939
-148.439	-21.5328	174.571	3.26939
-25.7954	42.7884	81.4633	2.0834
-50.4903	86.3398	131.435	2.0834
-75.2338	129.762	181.34	2.0834
36.1766	-34.4937	14.0042	5.53105
72.8011	-68.5455	64.0341	5.53105
109.51	-102.531	114.014	5.53105
-11.5034	-48.6324	66.6413	4.48411
-22.6671	-97.3992	116.703	4.48411
-33.7275	-146.19	166.764	4.48411
49.0887	-9.50898	31.8579	6.08359
98.1261	-19.2682	81.8526	6.08359
147.18	-28.9225	131.826	6.08359
48.7335	-11.0872	77.8043	6.05012
97.4395	-22.4853	127.839	6.05012
146.145	-33.7743	177.825	6.05012
46.5076	-18.2653	68.6448	5.89491
92.8659	-37.059	118.668	5.89491
139.208	-55.7317	168.639	5.89491
49.3899	-7.76406	48.6808	6.13143
98.8579	-15.1656	98.6955	6.13143
148.302	-22.4563	148.734	6.13143
38.5847	-31.746	33.6399	5.63286
78.528	-61.9327	83.6715	5.63286
118.458	-91.9756	133.675	5.63286
20.3289	45.6662	56.9037	1.16982
39.7032	91.7775	106.877	1.16982
58.9688	137.904	156.806	1.16982
-17.1981	46.9433	27.987	1.91477
-34.214	93.9682	77.9818	1.91477
-51.3273	140.951	127.972	1.91477
25.5112	-43.0086	81.2505	5.2544
51.4385	-85.7603	131.244	5.2544
77.4353	-128.422	181.236	5.2544
32.3649	-38.1004	33.7864	5.4127
64.7068	-76.2294	83.8136	5.4127
97.1334	-114.294	133.871	5.4127
48.1185	-13.4452	16.7507	6.02063
96.5111	-26.2864	66.7475	6.02063
144.818	-38.995	116.644	6.02063
-14.752	-47.7357	57.1287	4.38581
-30.6553	-95.177	107.17	4.38581
-46.4584	-142.654	157.183	4.38581
35.4484	-35.2082	15.8961	5.49935
71.0026	-70.4279	65.9342	5.49935
106.592	-105.533	115.871	5.49935
8.96827	-49.1746	42.8475	4.91734
19.3053	-98.115	92.809	4.91734
29.7355	-146.982	142.729	4.91734
-22.5945	-44.6304	38.2113	4.26583
-44.0377	-89.7854	88.1941	4.26583
-65.3916	-135	138.198	4.26583
-32.5078	-38.018	12.681	3.99679
-65.1762	-75.8346	62.6091	3.99679
-97.783	-113.742	112.603	3.99679
23.4292	-44.1491	68.2019	5.22287
48.0257	-87.748	118.219	5.22287
72.6652	-131.206	168.176	5.22287
-26.9115	-42.1193	31.573	4.14854
-53.4797	-84.4309	81.5774	4.14854
-80.0099	-126.882	131.63	4.14854
-48.3963	12.5151	29.2433	2.87598
-96.7253	25.4969	79.2753	2.87598
-144.992	38.3523	129.291	2.87598
47.7261	14.7473	65.6238	0.324922
95.0958	30.8691	115.601	0.324922
142.393	47.0783	165.557	0.324922
12.5526	-48.4135	57.5121	4.92871
23.4417	-97.2203	107.582	4.92871
34.4333	-145.999	157.601	4.92871
20.2164	-45.7202	23.9809	5.10738
39.5893	-91.782	73.9615	5.10738
59.0898	-137.872	123.967	5.10738
-27.946	41.4931	42.1017	2.15906
-55.8234	82.9907	92.0999	2.15906
-83.7848	124.424	142.048	2.15906
-42.4778	-26.4552	41.5099	3.68063
-85.3084	-52.2552	91.5161	3.68063
-128.017	-78.1047	141.561	3.68063
45.4378	20.8928	14.8904	0.444405
90.5036	42.5313	64.8215	0.444405
135.525	64.2664	114.814	0.444405
-49.7379	5.08034	80.9809	2.99917
-99.2428	12.0223	131.011	2.99917
-148.829	18.8676	181.082	2.99917
-47.387	15.8788	96.2278	2.82192
-94.9256	31.4497	146.13	2.82192
-142.499	46.9204	195.997	2.82192
-4.03778	49.8552	47.4026	1.61076
-6.19723	99.8345	97.4175	1.61076
-8.46042	149.769	147.395	1.61076
-14.5416	47.8465	53.0816	1.88816
-30.2841	95.2677	103.102	1.88816
-46.1549	142.74	153.178	1.88816
43.4268	-24.7275	54.3658	5.77467
87.2412	-48.9636	104.357	5.77467
130.975	-73.0333	154.323	5.77467
49.8933	-4.31136	52.7341	6.17557
99.5737	-9.51587	102.678	6.17557
149.301	-14.6189	152.661	6.17557
39.5525	30.5269	88.5635	0.67865
78.3967	62.0561	138.517	0.67865
117.162	93.6576	188.48	0.67865
-46.9338	-17.2679	8.51304	3.45475
-94.4961	-32.8361	58.5274	3.45475
-141.932	-48.4736	108.542	3.45475
-43.132	-25.2965	42.3562	3.67548
-86.1031	-50.8794	92.3844	3.67548
-129.028	-76.5582	142.408	3.67548
-45.5115	-20.6828	73.1517	3.55945
-91.1252	-41.1044	123.143	3.55945
-136.673	-61.6128	173.168	3.55945
50.0217	0.0245927	82.3222	6.26905
99.9554	-0.520096	132.252	6.26905
149.962	-0.959304	182.198	6.26905
-21.0431	-45.3462	14.4598	4.2543
-43.0155	-90.2645	64.521	4.2543
-64.8989	-135.243	114.589	4.2543
-27.4619	-41.7766	96.0312	4.11607
-55.4066	-83.2355	146.045	4.11607
-83.2827	-124.783	196.061	4.11607
-22.4296	44.687	75.7673	2.00733
-43.7263	89.9642	125.746	2.00733
-65.1079	135.173	175.695	2.00733
12.7458	-48.3375	24.6433	4.98676
26.4581	-96.4506	74.6091	4.98676
40.267	-144.515	124.508	4.98676
29.4133	-40.446	93.2388	5.36921
60.0732	-79.9536	143.252	5.36921
90.8162	-119.395	193.305	5.36921
44.064	23.604	60.065	0.483843
88.2699	47.0086	110.108	0.483843
132.386	70.4854	160.119	0.483843
-43.3175	24.9642	20.5935	2.6598
-87.7708	48.0298	70.6579	2.6598
-132.22	70.9737	120.634	2.6598
26.5477	42.387	86.7448	1.00386
53.3128	84.7211	136.722	1.00386
79.8948	126.963	186.626	1.00386
-18.7175	-46.3524	5.94687	4.31044
-38.1315	-92.4382	55.9157	4.31044
-57.4507	-138.572	105.859	4.31044
48.1544	-13.4871	68.0239	5.99191
96.1161	-27.6983	118.047	5.99191
144.071	-41.7972	168.025	5.99191
43.0786	25.4976	71.0847	0.504412
86.7688	49.7969	121.03	0.504412
130.381	74.1731	170.989	0.504412
32.6383	-37.8772	45.7298	5.4256
65.4551	-75.5636	95.7022	5.4256
98.3659	-113.196	145.718	5.4256
5.35797	-49.7458	15.0651	4.82437
11.0987	-99.3691	65.0721	4.82437
16.9507	-149.033	115.14	4.82437
-41.6794	27.6076	41.4937	2.60083
-84.6322	53.2132	91.5507	2.60083
-127.652	78.7356	141.654	2.60083
48.022	-14.0145	68.6629	5.96341
95.5278	-29.5766	118.674	5.96341
143.155	-45.0659	168.674	5.96341
35.756	-34.9873	9.30031	5.48134
70.6159	-70.7858	59.2961	5.48134
105.653	-106.613	109.313	5.48134
49.9374	2.40476	55.6521	0.0473559
99.8274	4.92626	105.623	0.0473559
149.807	7.55861	155.592	0.0473559
-44.9005	-22.0527	52.6369	3.55333
-90.6953	-42.2279	102.687	3.55333
-136.37	-62.4651	152.746	3.55333
38.3998	-32.0351	62.8496	5.56174
76.0371	-64.933	112.841	5.56174
113.75	-97.7558	162.823	5.56174
49.6499	5.98605	95.1696	0.126022
99.242	12.4335	145.135	0.126022
148.859	18.991	195.058	0.126022
-49.6636	6.03773	27.6611	3.00723
-99.2182	12.5778	77.6889	3.00723
-148.754	19.0088	127.731	3.00723
-29.2017	40.601	42.2371	2.19852
-58.7052	80.9824	92.2705	2.19852
-88.2751	121.275	142.269	2.19852
-30.0773	39.9469	74.8378	2.21054
-60.0888	80.0058	124.928	2.21054
-90.1063	119.896	174.959	2.21054
-49.6098	-6.09371	54.0874	3.28085
-99.0687	-13.1894	104.124	3.28085
-148.607	-20.4034	154.245	3.28085
-50.0619	1.47008	32.1562	3.07671
-99.8384	4.54609	82.0807	3.07671
-149.811	7.52687	132.088	3.07671
20.0946	45.7674	17.7214	1.19438
38.3275	92.3338	67.7245	1.19438
56.4508	138.912	117.701	1.19438
-33.0508	37.4744	34.9237	2.30306
-66.6155	74.5671	84.9152	2.30306
-100.251	111.581	134.884	2.30306
-44.407	-23.1122	23.7792	3.65146
-87.9606	-47.6462	73.7315	3.65146
-131.489	-72.2878	123.735	3.65146
-40.0792	29.8895	28.3221	2.52954
-81.0993	58.488	78.3399	2.52954
-122.172	86.9939	128.358	2.52954
-19.2918	-46.1792	84.976	4.30601
-38.8961	-92.1299	134.983	4.30601
-58.4119	-138.143	185.067	4.30601
-49.7501	-5.17848	32.6575	3.28029
-99.2444	-12.2459	82.6819	3.28029
-148.722	-19.4182	132.682	3.28029
42.081	27.0534	93.1236	0.555504
84.4542	53.5399	143.08	0.555504
126.82	80.1469	193.066	0.555504
45.5232	20.6859	4.04115	0.463265
90.2144	43.186	54.0765	0.463265
134.818	65.761	104.095	0.463265
-23.7538	44.0975	43.4042	2.04209
-46.568	88.5168	93.319	2.04209
-69.5292	132.99	143.281	2.04209
2.48258	-49.8945	54.2471	4.80012
7.02401	-99.7303	104.289	4.80012
11.6699	-149.548	154.322	4.80012
-44.1097	-23.5319	82.4893	3.60563
-88.7299	-46.0378	132.47	3.60563
-133.355	-68.6657	182.48	3.60563
-44.4482	22.9552	35.3156	2.67939
-89.2906	45.1212	85.2889	2.67939
-134.083	67.1436	135.238	2.67939
-36.444	34.2558	84.4815	2.36472
-72.2258	69.2139	134.382	2.36472
-108.063	104.078	184.233	2.36472
-29.2715	-40.5422	98.3434	4.08321
-58.588	-81.0922	148.325	4.08321
-87.7845	-121.657	198.271	4.08321
-7.42807	-49.4597	97.5348	4.59667
-13.0357	-99.1137	147.523	4.59667
-18.5508	-148.885	197.607	4.59667
-25.9675	-42.7394	43.4947	4.21379
-49.7439	-86.7414	93.501	4.21379
-73.4213	-130.784	143.507	4.21379
32.9566	37.5661	72.2627	0.869565
65.1225	75.9021	122.312	0.869565
97.1901	114.286	172.374	0.869565
7.37047	49.4545	76.8641	1.39579
15.9305	98.793	126.89	1.39579
24.3638	148.017	176.856	1.39579
-36.4424	34.2687	40.7952	2.41856
-74.0581	67.2497	90.7948	2.41856
-111.726	100.136	140.792	2.41856
-49.9875	-1.1124	7.94949	3.18916
-99.924	-3.64587	57.951	3.18916
-149.912	-6.28772	107.92	3.18916
-44.6084	-22.6967	92.7185	3.59811
-89.3549	-44.8445	142.677	3.59811
-134.14	-67.13	192.702	3.59811
-38.9726	-31.2584	43.5829	3.78655
-78.8542	-61.4598	93.6921	3.78655
-118.665	-91.7411	143.825	3.78655
-34.3754	-36.3664	50.3623	3.95571
-68.5609	-72.8057	100.372	3.95571
-102.662	-109.31	150.355	3.95571
-27.9081	41.4306	40.7294	2.13238
-54.7254	83.7555	90.7467	2.13238
-81.5736	125.932	140.711	2.13238
28.3751	41.1602	42.2332	0.934872
57.9626	81.5038	92.3091	0.934872
87.41	121.834	142.362	0.934872
41.3272	28.0653	88.8923	0.558429
83.7132	54.7372	138.956	0.558429
125.964	81.4488	188.957	0.558429
3.06098	49.8928	15.7281	1.48346
7.26876	99.7437	65.7039	1.48346
11.3703	149.599	115.64	1.48346
34.6182	36.0573	35.1181	0.796087
69.4955	71.9211	85.1485	0.796087
104.299	107.861	135.14	0.796087
-38.122	32.3106	19.3397	2.40842
-75.3881	65.6623	69.3828	2.40842
-112.731	98.9398	119.402	2.40842
-43.5356	-24.6446	13.9246	3.65428
-86.979	-49.2764	63.9376	3.65428
-130.425	-74.0318	114.017	3.65428
-31.6092	-38.753	18.3007	4.03619
-62.7396	-77.8023	68.2873	4.03619
-93.8542	-117.002	118.316	4.03619
-18.1035	-46.6591	1.95152	4.37537
-34.492	-93.9095	51.9066	4.37537
-50.7646	-141.151	101.878	4.37537
-41.8393	-27.3831	32.6637	3.72651
-83.4424	-55.1221	82.7241	3.72651
-125.015	-82.9679	132.808	3.72651
48.5	12.0862	27.9941	0.261213
96.7589	25.1549	77.9939	0.261213
144.968	38.3202	128.01	0.261213
14.26	47.8509	79.8878	1.25269
29.7623	95.4423	129.906	1.25269
45.1553	143.042	179.835	1.25269
-11.5058	48.6622	25.391	1.76411
-21.2741	97.7167	75.4746	1.76411
-31.1367	146.705	125.577	1.76411
-22.2391	44.7641	20.6644	2.02344
-44.2447	89.6519	70.6918	2.02344
-66.38	134.563	120.74	2.02344
20.3777	45.6281	7.46754	1.18836
38.9003	92.1049	57.5091	1.18836
57.3248	138.621	107.531	1.18836
2.32684	49.9401	66.6375	1.5433
3.54366	99.9548	116.621	1.5433
4.6527	149.912	166.631	1.5433
16.4494	-47.2395	80.6012	5.04406
32.8737	-94.4294	130.519	5.04406
49.4068	-141.609	180.466	5.04406
-9.58441	-49.031	58.3979	4.51529
-19.221	-98.1202	108.445	4.51529
-28.747	-147.197	158.465	4.51529
49.3981	-7.73721	52.7435	6.16028
99.0436	-13.7091	102.776	6.16028
148.746	-19.5815	152.844	6.16028
-48.7503	11.0768	99.6431	2.89017
-97.26	23.3692	149.638	2.89017
-145.759	35.5496	199.593	2.89017
19.9366	-45.8392	92.8413	5.12519
40.1399	-91.5765	142.831	5.12519
60.4343	-137.257	192.766	5.12519
-0.160433	-49.9648	66.6768	4.67088
-2.0811	-100.016	116.747	4.67088
-3.89165	-149.944	166.747	4.67088
-13.0285	-48.2519	79.3808	4.48758
-24.0404	-97.116	129.406	4.48758
-34.9188	-145.874	179.327	4.48758
-48.3712	12.7255	76.5852	2.89547
-96.9104	24.7597	126.616	2.89547
-145.472	36.6901	176.644	2.89547
-46.1523	19.2354	81.4245	2.73123
-92.0666	39.0338	131.462	2.73123
-138.027	58.7366	181.461	2.73123
37.5806	32.9093	19.0971	0.741605
74.381	66.8314	69.1692	0.741605
111.085	100.809	119.208	0.741605
4.62307	49.7906	44.7946	1.4395
11.013	99.3751	94.8914	1.4395
17.3013	149.005	144.993	1.4395
48.6744	-11.5523	71.0313	6.00595
96.82	-25.0883	121.052	6.00595
144.979	-38.5181	171.025	6.00595
-11.1896	48.7057	26.3074	1.83238
-24.2788	96.9766	76.3367	1.83238
-37.4801	145.258	126.368	1.83238
-8.75793	-49.2901	53.6312	4.56785
-15.8026	-98.7594	103.515	4.56785
-22.7498	-148.296	153.473	4.56785
49.7244	-5.27484	47.208	6.20176
99.5583	-9.17887	97.1751	6.20176
149.412	-12.978	147.134	6.20176
-28.972	40.6891	13.6108	2.18048
-57.7706	81.6487	63.6446	2.18048
-86.6203	122.497	113.577	2.18048
43.7091	24.4265	94.0571	0.518273
87.0092	49.306	144.029	0.518273
130.258	74.2784	194.059	0.518273
44.5554	-22.6621	95.7688	5.82705
89.5083	-44.544	145.797	5.82705
134.508	-66.3305	195.844	5.82705
-21.4457	-45.1985	74.2157	4.28149
-42.1754	-90.6799	124.212	4.28149
-62.8118	-136.212	174.186	4.28149
-48.5866	-11.7186	50.3651	3.38012
-97.1551	-23.6943	100.416	3.38012
-145.669	-35.7659	150.469	3.38012
-33.096	37.4456	35.7641	2.29635
-66.4165	74.7647	85.7961	2.29635
-99.8007	111.996	135.782	2.29635
-26.1419	-42.5612	58.7037	4.14867
-52.7683	-84.9785	108.79	4.14867
-79.2593	-127.379	158.81	4.14867
13.0299	-48.2753	14.4191	4.99973
27.354	-96.1777	64.3589	4.99973
41.7867	-144.074	114.314	4.99973
47.4791	-15.7973	96.3939	5.99588
95.4371	-29.8007	146.413	5.99588
143.515	-43.7291	196.454	5.99588
-45.7828	-19.9155	39.7381	3.51208
-92.3744	-38.1847	89.8199	3.51208
-138.916	-56.5492	139.796	3.51208
-12.1735	48.4487	8.44582	1.82906
-25.1062	96.7796	58.4925	1.82906
-38.133	145.052	108.532	1.82906
-5.95328	49.6163	7.16464	1.65721
-10.4304	99.483	57.1755	1.65721
-15.0092	149.295	107.136	1.65721
-48.5959	-11.8677	22.2795	3.38698
-97.0401	-24.1666	72.2873	3.38698
-145.463	-36.5696	122.285	3.38698
12.4316	-48.438	74.9633	4.94089
23.9173	-97.1326	125.044	4.94089
35.4938	-145.752	175.033	4.94089
-49.9547	-2.05988	82.4425	3.21882
-99.8005	-6.07455	132.451	3.21882
-149.686	-10.1982	182.445	3.21882
-34.4306	36.2257	93.5357	2.32476
-68.7801	72.5696	143.502	2.32476
-103.21	108.844	193.418	2.32476
-31.5245	38.8366	14.6605	2.25931
-63.4027	77.3253	64.6253	2.25931
-95.3693	115.754	114.605	2.25931
-33.0758	37.5098	90.1689	2.30407
-66.6503	74.5432	140.117	2.30407
-100.274	111.473	190.076	2.30407
27.1543	-41.9777	45.8383	5.30972
55.4173	-83.2428	95.837	5.30972
83.7633	-124.441	145.836	5.30972
-38.9254	31.3903	26.9747	2.45975
-77.8292	62.7585	76.9676	2.45975
-116.853	94.0875	127.023	2.45975
8.18461	-49.3644	18.9028	4.86678
16.0312	-98.7224	68.8671	4.86678
23.987	-148.092	118.817	4.86678
6.96808	49.5093	91.6307	1.41573
14.5389	98.9695	141.645	1.41573
22.0001	148.414	191.603	1.41573
-27.6852	-41.6156	23.1743	4.12096
-55.4047	-83.1797	73.1613	4.12096
-83.1188	-124.928	123.193	4.12096
1.16197	-49.9253	25.9921	4.6961
0.504258	-100.007	76.0963	4.6961
-0.0462969	-150.01	126.15	4.6961
-2.88112	-49.8973	60.3563	4.62161
-7.25563	-99.7079	110.329	4.62161
